global_round,missing_threshold,recall,specificity,precision,average_accuracy,f1_score,mcc,TP,FP,TN,FN
5,0.8,0.15350877192982457,0.9980597175811146,0.660377358490566,0.5757842447554695,0.2491103202846975,0.3114442614146678,35,18,9259,193
5,0.85,0.14912280701754385,0.9987064783874097,0.7391304347826086,0.5739146427024767,0.24817518248175183,0.3259343634408224,34,12,9265,194
5,0.9,0.14912280701754385,0.9987064783874097,0.7391304347826086,0.5739146427024767,0.24817518248175183,0.3259343634408224,34,12,9265,194
5,0.95,0.14473684210526316,1.0,1.0,0.5723684210526316,0.2528735632183908,0.3765065015571361,33,0,9277,195
5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,9277,228
10,0.1,0.4780701754385965,0.9830764255686105,0.40977443609022557,0.7305733005036035,0.4412955465587044,0.4278158906676656,109,157,9120,119
10,0.15,0.47368421052631576,0.9836153929071898,0.4153846153846154,0.7286498017167528,0.4426229508196722,0.42897491299801,108,152,9125,120
10,0.2,0.4605263157894737,0.9837231863749056,0.41015625,0.7221247510821897,0.4338842975206611,0.41988540516391276,105,151,9126,123
10,0.25,0.4473684210526316,0.9843699471812009,0.41295546558704455,0.7158691841169162,0.4294736842105264,0.41522623234710176,102,145,9132,126
10,0.3,0.4298245614035088,0.9852322949229276,0.41702127659574467,0.7075284281632181,0.4233261339092873,0.4089827548588903,98,137,9140,130
10,0.35,0.42543859649122806,0.9852322949229276,0.41452991452991456,0.7053354457070778,0.41991341991341996,0.40550284304060014,97,137,9140,131
10,0.4,0.42543859649122806,0.9862024361323704,0.4311111111111111,0.7058205163117992,0.4282560706401766,0.4143092347475107,97,128,9149,131
10,0.45,0.4166666666666667,0.9862024361323704,0.4260089686098655,0.7014345513995185,0.42128603104212864,0.40725080327139546,95,128,9149,133
10,0.5,0.41228070175438597,0.9869569904063814,0.4372093023255814,0.6996188460803837,0.42437923250564336,0.41084277246407036,94,121,9156,134
10,0.55,0.40789473684210525,0.9876037512126765,0.44711538461538464,0.6977492440273909,0.42660550458715596,0.41363087281913674,93,115,9162,135
10,0.6,0.35964912280701755,0.9912687291150156,0.5030674846625767,0.6754589259610166,0.4194373401534527,0.4135832392580437,82,81,9196,146
10,0.65,0.3333333333333333,0.9932090115339011,0.5467625899280576,0.6632711724336172,0.4141689373297002,0.41622315032415924,76,63,9214,152
10,0.7,0.2719298245614035,0.9945025331464913,0.5486725663716814,0.6332161788539474,0.3636363636363637,0.3761316733145461,62,51,9226,166
10,0.75,0.18421052631578946,0.9951492939527865,0.4827586206896552,0.589679910134288,0.26666666666666666,0.28817572370638694,42,45,9232,186
10,0.8,0.17982456140350878,0.9963350220976609,0.5466666666666666,0.5880797917505849,0.2706270627062706,0.30464285624774307,41,34,9243,187
10,0.85,0.15789473684210525,0.9963350220976609,0.5142857142857142,0.577114879469883,0.24161073825503354,0.2760065631933028,36,34,9243,192
10,0.9,0.15350877192982457,0.9975207502425353,0.603448275862069,0.5755147610861799,0.24475524475524477,0.296737269234165,35,23,9254,193
10,0.95,0.11842105263157894,0.998490891451978,0.6585365853658537,0.5584559720417784,0.20074349442379177,0.27296111902637393,27,14,9263,201
10,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,9277,228
15,0.1,0.42543859649122806,0.9855556753260752,0.4199134199134199,0.7054971359086517,0.42265795206971674,0.40838279303769953,97,134,9143,131
15,0.15,0.4166666666666667,0.9855556753260752,0.4148471615720524,0.701111170996371,0.4157549234135668,0.401364799258219,95,134,9143,133
15,0.2,0.4166666666666667,0.9867414034709496,0.43577981651376146,0.7017040350688082,0.4260089686098655,0.4123346333877207,95,123,9154,133
15,0.25,0.40350877192982454,0.9869569904063814,0.431924882629108,0.695232881168103,0.417233560090703,0.40365446303059455,92,121,9156,136
15,0.3,0.40350877192982454,0.9869569904063814,0.431924882629108,0.695232881168103,0.417233560090703,0.40365446303059455,92,121,9156,136
15,0.35,0.40350877192982454,0.9869569904063814,0.431924882629108,0.695232881168103,0.417233560090703,0.40365446303059455,92,121,9156,136
15,0.4,0.40350877192982454,0.9869569904063814,0.431924882629108,0.695232881168103,0.417233560090703,0.40365446303059455,92,121,9156,136
15,0.45,0.40350877192982454,0.9877115446803924,0.44660194174757284,0.6956101583051084,0.423963133640553,0.41109374419643824,92,114,9163,136
15,0.5,0.39035087719298245,0.9882505120189716,0.4494949494949495,0.689300694605977,0.41784037558685444,0.4056168172120442,89,109,9168,139
15,0.55,0.38596491228070173,0.9920232833890267,0.5432098765432098,0.6889940978348642,0.4512820512820513,0.44683661937039104,88,74,9203,140
15,0.6,0.34649122807017546,0.9940713592756278,0.5895522388059702,0.6702812936729017,0.43646408839779005,0.442000509850468,79,55,9222,149
15,0.65,0.31140350877192985,0.9959038482267975,0.6513761467889908,0.6536536784993636,0.4213649851632047,0.44163085300124605,71,38,9239,157
15,0.7,0.27631578947368424,0.9973051633071036,0.7159090909090909,0.6368104763903939,0.3987341772151899,0.43714239903307284,63,25,9252,165
15,0.75,0.18421052631578946,0.9978441306456829,0.6774193548387096,0.5910273284807361,0.28965517241379307,0.34603669457409253,42,20,9257,186
15,0.8,0.18421052631578946,0.9978441306456829,0.6774193548387096,0.5910273284807361,0.28965517241379307,0.34603669457409253,42,20,9257,186
15,0.85,0.16666666666666666,0.9980597175811146,0.6785714285714286,0.5823631921238906,0.2676056338028169,0.32934223586583466,38,18,9259,190
15,0.9,0.15789473684210525,0.998490891451978,0.72,0.5781928141470416,0.2589928057553956,0.3307899240119802,36,14,9263,192
15,0.95,0.15789473684210525,0.9993532391937049,0.8571428571428571,0.578623988017905,0.26666666666666666,0.3627581687304617,36,6,9271,192
15,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0,0,9277,228
20,0.1,0.40789473684210525,0.9849089145197801,0.39914163090128757,0.6964018256809427,0.403470715835141,0.38867091790018826,93,140,9137,135
20,0.15,0.40789473684210525,0.9852322949229276,0.4043478260869565,0.6965635158825164,0.406113537117904,0.3914562505017865,93,137,9140,135
20,0.2,0.40789473684210525,0.9854478818583594,0.40789473684210525,0.6966713093502324,0.4078947368421052,0.39334261870046466,93,135,9142,135
20,0.25,0.40789473684210525,0.9857712622615069,0.41333333333333333,0.6968329995518061,0.41059602649006616,0.396217689464084,93,132,9145,135
20,0.3,0.40350877192982454,0.9862024361323704,0.41818181818181815,0.6948556040310975,0.4107142857142857,0.396562645935546,92,128,9149,136
20,0.35,0.3991228070175439,0.9869569904063814,0.42924528301886794,0.6930398987119626,0.41363636363636364,0.40003904280851993,91,121,9156,137
20,0.4,0.3991228070175439,0.9869569904063814,0.42924528301886794,0.6930398987119626,0.41363636363636364,0.40003904280851993,91,121,9156,137
20,0.45,0.39473684210526316,0.9869569904063814,0.4265402843601896,0.6908469162558223,0.41002277904328016,0.3964092524650035,90,121,9156,138
20,0.5,0.38596491228070173,0.9888972728252667,0.4607329842931937,0.6874310925529843,0.42004773269689744,0.4087502523366677,88,103,9174,140
20,0.55,0.36403508771929827,0.989544033631562,0.46111111111111114,0.6767895606754302,0.4068627450980392,0.3969146613124474,83,97,9180,145
20,0.6,0.31140350877192985,0.9927778376630376,0.5144927536231884,0.6520906732174837,0.38797814207650266,0.38910245990034154,71,67,9210,157
20,0.65,0.29385964912280704,0.9951492939527865,0.5982142857142857,0.6445044715377968,0.3941176470588236,0.40979939324489256,67,45,9232,161
20,0.7,0.24561403508771928,0.9960116416945133,0.6021505376344086,0.6208128383911162,0.3489096573208723,0.3756054210570918,56,37,9240,172
20,0.75,0.16228070175438597,0.9979519241133987,0.6607142857142857,0.5801163129338923,0.2605633802816901,0.3203577344511572,37,19,9258,191
